Timestamp,Purchased_via_Livestream,Living_in_HCMC_Area,Livestream_Frequency,Purchase_Frequency_Monthly,Most_Purchased_Product_Group,Return_Refund_Frequency,Gender,Occupation,Monthly_Income,Birth_Year_Range,Info_Clear_Easy_Understand,Livestream_Info_Sufficient,Info_Accurate_Promotions,Livestream_Info_Useful_Trends,Streamer_Receives_Feedback,Livestreamer_Encourages_Interaction,Streamer_Cares_About_Viewer_Opinions,Viewers_Interact_With_Each_Other,Livestream_Helps_Understand_Product_Use,Livestream_Content_Helps_Evaluate_Quality,Watching_Livestream_Aids_Product_Evaluation,Livestream_Provides_Enough_Info_For_Purchase_Decision,KOL_KOC_Understands_Product,KOL_KOC_Knowledgeable_Experienced,KOL_KOC_Professional_Expert,KOL_KOC_Insightful_Helpful_Reviews,KOL_KOC_Introduces_Product_Honestly,KOL_KOC_Shares_Experience_Sincerely,KOL_KOC_Trustworthy_Source,KOL_KOC_Reviews_Seriously_Diligently,Focused_On_Livestream_Content,Livestream_Stimulates_Curiosity_Exploration,Livestream_Watching_Is_Fun,Engrossed_In_Livestream_Without_Distraction,Impulse_Purchase_Not_Planned,Purchase_Decision_Influenced_By_Emotion,Câu 34: Hành vi “thấy là mua” mô tả khá chính xác cách tôi mua hàng trong livestream.,Frequent_Unplanned_Purchases,Wished_Researched_More_Before_Purchase,Too_Hasty_To_Confirm_Order,Better_Decision_With_Rationality,Regret_Not_Thinking_Carefully_Before_Purchase,Should_Have_Chosen_Different_Product,Regret_Purchase_Decision,Dissatisfied_After_Receiving_Product,Wished_Had_Not_Spent_Money,Considering_Return_Product,Likely_To_Return_Product,Decided_To_Request_Return_Refund,Product_Return_Option_Considered,Will_Return_If_Conditions_Allow,Leave_Negative_Review_Product,Will_Not_Recommend_Product_Negative,Advise_Friends_Family_Not_Buy_Product,Share_Negative_Experience_Social_Media,Leave_Negative_Comment_Product,Boycott_Product_Posts,Actively_Share_Seek_Negative_Reviews,Share_Negative_Shopping_Content,is_synthetic
2026-07-06 23:27:18.909668243,Có,Đúng,Ít hơn 1 lần / tuần,Dưới 1 lần,Mua nhiều sản phẩm,1 - 2 lần,Nam,Người đã đi làm,Trên 10 triệu VND,Từ năm 1997 đến năm 2012,2.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,5.0,2.0,3.0,3.0,5.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,1
2026-08-05 04:47:58.786894013,Chưa,,,,,,,,,Từ năm 1997 đến năm 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2026-07-15 17:27:18.821268857,Có,Đúng,Hàng ngày,Từ 1 - 3 lần,"Thời trang, quần áo, phụ kiện",1 - 2 lần,Nam,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,1
2026-07-21 00:25:53.989338500,Có,Đúng,2 - 3 lần / tuần,Từ 1 - 3 lần,"Đồ điện tử, phụ kiện công nghệ, đồ gia dụng tiện ích",Chưa bao giờ,Nam,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,2.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,3.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,3.0,4.0,1
2026-07-28 06:49:09.277339836,Có,Đúng,Ít hơn 1 lần / tuần,Dưới 1 lần,Khác,Chưa bao giờ,Nam,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,1.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,2.0,3.0,3.0,3.0,1
2026-07-04 03:50:08.644806509,Có,Đúng,Ít hơn 1 lần / tuần,Từ 1 - 3 lần,Khác,Chưa bao giờ,Nam,Học sinh / Sinh viên,Từ 3 triệu - dưới 5 triệu VND,Từ năm 1997 đến năm 2012,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,3.0,1.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1
2026-07-10 23:07:26.087413705,Có,Đúng,Ít hơn 1 lần / tuần,Từ 1 - 3 lần,"Thời trang, quần áo, phụ kiện",Chưa bao giờ,Nam,Người đã đi làm,Trên 10 triệu VND,Từ năm 1997 đến năm 2012,5.0,5.0,3.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,2.0,2.0,3.0,5.0,5.0,4.0,4.0,3.0,1
2026-07-31 17:45:39.471738146,Chưa,,,,,,,,,Từ năm 1997 đến năm 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2026-08-01 18:56:04.374661799,Có,Đúng,1 lần / tuần,Dưới 1 lần,"Đồ ăn, thức uống, đồ ăn vặt",Chưa bao giờ,Nam,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,4.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,1
2026-07-15 14:24:37.978746749,Có,Đúng,Ít hơn 1 lần / tuần,Dưới 1 lần,Khác,Chưa bao giờ,Nam,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,1.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,5.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1
2026-07-15 16:01:20.214126511,Có,Đúng,Ít hơn 1 lần / tuần,Từ 1 - 3 lần,"Đồ ăn, thức uống, đồ ăn vặt",1 - 2 lần,Nam,Người đã đi làm,Từ 5 triệu - 10 triệu VND,Từ năm 1997 đến năm 2012,5.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,1
2026-07-29 02:17:02.022591626,Có,Đúng,2 - 3 lần / tuần,Từ 1 - 3 lần,"Đồ điện tử, phụ kiện công nghệ, đồ gia dụng tiện ích",Chưa bao giờ,Nam,Học sinh / Sinh viên,Trên 10 triệu VND,Từ năm 1997 đến năm 2012,3.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
2026-07-12 20:42:54.560380398,Có,Đúng,Ít hơn 1 lần / tuần,Dưới 1 lần,Mua nhiều sản phẩm,Chưa bao giờ,Nữ,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,2.0,3.0,1
2026-07-06 14:35:07.279961078,Có,Đúng,2 - 3 lần / tuần,Từ 1 - 3 lần,Mua nhiều sản phẩm,1 - 2 lần,Nam,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,4.0,2.0,4.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,3.0,5.0,3.0,3.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,1
2026-07-11 13:03:11.203163589,Có,Đúng,2 - 3 lần / tuần,Trên 6 lần,Mua nhiều sản phẩm,1 - 2 lần,Nữ,Học sinh / Sinh viên,Từ 3 triệu - dưới 5 triệu VND,Từ năm 1997 đến năm 2012,4.0,3.0,5.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,1
2026-07-16 02:33:08.240347623,Chưa,,,,,,,,,Từ năm 1997 đến năm 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2026-07-04 07:50:55.129815819,Có,Đúng,2 - 3 lần / tuần,Từ 1 - 3 lần,"Mỹ phẩm, sản phẩm chăm sóc cá nhân",1 - 2 lần,Nữ,Học sinh / Sinh viên,Từ 3 triệu - dưới 5 triệu VND,Từ năm 1997 đến năm 2012,3.0,3.0,1.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,4.0,5.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,1
2026-07-19 07:35:50.475139839,Có,Đúng,2 - 3 lần / tuần,Từ 1 - 3 lần,"Mỹ phẩm, sản phẩm chăm sóc cá nhân",1 - 2 lần,Nữ,Học sinh / Sinh viên,Từ 3 triệu - dưới 5 triệu VND,Từ năm 1997 đến năm 2012,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,1.0,2.0,3.0,3.0,1
2026-07-28 12:02:13.414337607,Chưa,,,,,,,,,Từ năm 1997 đến năm 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2026-07-20 13:10:33.430049597,Có,Đúng,Ít hơn 1 lần / tuần,Từ 4 - 6 lần,"Đồ ăn, thức uống, đồ ăn vặt",1 - 2 lần,Nữ,Người đã đi làm,Từ 5 triệu - 10 triệu VND,Từ năm 1997 đến năm 2012,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,1
2026-07-05 00:27:30.456354024,Có,Đúng,Ít hơn 1 lần / tuần,Dưới 1 lần,Mua nhiều sản phẩm,1 - 2 lần,Nam,Người đã đi làm,Trên 10 triệu VND,Từ năm 1997 đến năm 2012,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,1
2026-07-17 23:05:42.991493526,Chưa,,,,,,,,,Từ năm 1997 đến năm 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2026-07-27 09:48:01.979427992,Có,Đúng,2 - 3 lần / tuần,Dưới 1 lần,"Thời trang, quần áo, phụ kiện",1 - 2 lần,Nữ,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,3.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,1
2026-07-04 12:49:07.433038169,Có,Đúng,Ít hơn 1 lần / tuần,Dưới 1 lần,Mua nhiều sản phẩm,1 - 2 lần,Nam,Người đã đi làm,Trên 10 triệu VND,Từ năm 1997 đến năm 2012,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1
2026-07-04 14:17:43.354931231,Có,Đúng,2 - 3 lần / tuần,Dưới 1 lần,"Thời trang, quần áo, phụ kiện",1 - 2 lần,Nữ,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,5.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,5.0,2.0,3.0,2.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,2.0,1
2026-07-15 12:25:43.105095817,Có,Đúng,2 - 3 lần / tuần,Từ 1 - 3 lần,"Đồ điện tử, phụ kiện công nghệ, đồ gia dụng tiện ích",Chưa bao giờ,Nam,Học sinh / Sinh viên,Trên 10 triệu VND,Từ năm 1997 đến năm 2012,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,4.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
2026-07-09 08:16:17.868413032,Có,Đúng,Hàng ngày,Từ 1 - 3 lần,"Thời trang, quần áo, phụ kiện",1 - 2 lần,Nữ,Người đã đi làm,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,2.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,5.0,3.0,3.0,2.0,1.0,3.0,1
2026-08-04 08:20:09.220197933,Có,Đúng,Ít hơn 1 lần / tuần,Dưới 1 lần,"Thời trang, quần áo, phụ kiện",Chưa bao giờ,Nam,Người đã đi làm,Trên 10 triệu VND,Từ năm 1997 đến năm 2012,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,1
2026-07-22 22:11:52.375220628,Có,Đúng,Ít hơn 1 lần / tuần,Dưới 1 lần,"Mỹ phẩm, sản phẩm chăm sóc cá nhân",Chưa bao giờ,Nam,Học sinh / Sinh viên,Từ 3 triệu - dưới 5 triệu VND,Từ năm 1997 đến năm 2012,3.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1
2026-07-12 14:10:55.533391861,Có,Đúng,2 - 3 lần / tuần,Từ 4 - 6 lần,"Thời trang, quần áo, phụ kiện",Trên 5 lần,Nữ,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,5.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,3.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,1
2026-07-27 06:19:06.684372536,Có,Đúng,1 lần / tuần,Dưới 1 lần,"Đồ ăn, thức uống, đồ ăn vặt",Chưa bao giờ,Nam,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,2.0,1.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,5.0,4.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,5.0,3.0,2.0,4.0,1
2026-07-15 16:04:45.047424928,Có,Đúng,Ít hơn 1 lần / tuần,Dưới 1 lần,"Mỹ phẩm, sản phẩm chăm sóc cá nhân",1 - 2 lần,Nam,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,4.0,5.0,5.0,5.0,1
2026-07-07 03:15:23.861911515,Có,Đúng,1 lần / tuần,Dưới 1 lần,Mua nhiều sản phẩm,Chưa bao giờ,Nữ,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,1
2026-07-10 19:55:35.601655194,Có,Đúng,2 - 3 lần / tuần,Từ 1 - 3 lần,"Đồ điện tử, phụ kiện công nghệ, đồ gia dụng tiện ích",Chưa bao giờ,Nam,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1
2026-07-25 01:59:39.388609164,Chưa,,,,,,,,,Từ năm 1997 đến năm 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2026-07-04 07:34:17.246125304,Chưa,,,,,,,,,Từ năm 1997 đến năm 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2026-07-12 01:50:08.715475557,Có,Đúng,Hàng ngày,Từ 1 - 3 lần,"Thời trang, quần áo, phụ kiện",1 - 2 lần,Nam,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,1
2026-07-09 19:31:50.796615097,Có,Đúng,2 - 3 lần / tuần,Từ 1 - 3 lần,"Mỹ phẩm, sản phẩm chăm sóc cá nhân",1 - 2 lần,Nữ,Học sinh / Sinh viên,Từ 3 triệu - dưới 5 triệu VND,Từ năm 1997 đến năm 2012,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,5.0,3.0,5.0,4.0,5.0,3.0,5.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1
2026-07-09 13:28:38.035995852,Có,Đúng,Ít hơn 1 lần / tuần,Từ 1 - 3 lần,"Thời trang, quần áo, phụ kiện",Chưa bao giờ,Nam,Người đã đi làm,Trên 10 triệu VND,Từ năm 1997 đến năm 2012,3.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,4.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1
2026-07-26 11:44:54.926943911,Chưa,,,,,,,,,Từ năm 1997 đến năm 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2026-07-31 12:25:14.263784648,Có,Đúng,Ít hơn 1 lần / tuần,Dưới 1 lần,Mua nhiều sản phẩm,1 - 2 lần,Nam,Người đã đi làm,Trên 10 triệu VND,Từ năm 1997 đến năm 2012,4.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,1.0,4.0,3.0,3.0,2.0,2.0,1.0,4.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,1
2026-07-27 15:40:23.763373057,Có,Đúng,Hàng ngày,Từ 1 - 3 lần,"Đồ điện tử, phụ kiện công nghệ, đồ gia dụng tiện ích",Chưa bao giờ,Nam,Người đã đi làm,Từ 3 triệu - dưới 5 triệu VND,Từ năm 1997 đến năm 2012,4.0,4.0,5.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,5.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1
2026-07-25 04:30:30.487354047,Chưa,,,,,,,,,Từ năm 1997 đến năm 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2026-08-03 16:52:28.753550180,Có,Đúng,2 - 3 lần / tuần,Trên 6 lần,Mua nhiều sản phẩm,1 - 2 lần,Nữ,Học sinh / Sinh viên,Từ 3 triệu - dưới 5 triệu VND,Từ năm 1997 đến năm 2012,3.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,5.0,5.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1
2026-07-04 13:04:05.477329679,Có,Đúng,2 - 3 lần / tuần,Từ 1 - 3 lần,"Thời trang, quần áo, phụ kiện",Chưa bao giờ,Nam,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
2026-07-08 09:05:25.586507489,Chưa,,,,,,,,,Từ năm 1997 đến năm 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
